15843826	T19	GENE-Y	931	937	GENEIN
15843826	T10	CHEMICAL	939	952	CHEMICALNOTIN
15843826	T11	CHEMICAL	1098	1108	CHEMICALIN
15843826	T20	GENE-Y	1119	1125	GENEIN
15843826	T15	GENE-N	1153	1159	GENEIN
15843826	T16	GENE-Y	1174	1180	GENEIN
15843826	T1	CHEMICAL	1304	1314	CHEMICALIN
15843826	T2	CHEMICAL	1356	1369	CHEMICALNOTIN
23628509	T23	CHEMICAL	0	13	CHEMICALNOTIN
23628509	T21	CHEMICAL	59	72	CHEMICALNOTIN
23628509	T16	CHEMICAL	74	87	CHEMICALNOTIN
23628509	T11	CHEMICAL	303	316	CHEMICALNOTIN
23628509	T12	CHEMICAL	318	331	CHEMICALNOTIN
23628509	T13	CHEMICAL	488	501	CHEMICALNOTIN
23628509	T14	CHEMICAL	536	549	CHEMICALNOTIN
23628509	T15	CHEMICAL	617	630	CHEMICALNOTIN
23628509	T17	CHEMICAL	691	704	CHEMICALNOTIN
23628509	T18	CHEMICAL	780	793	CHEMICALNOTIN
23628509	T19	CHEMICAL	803	816	CHEMICALNOTIN
23628509	T20	CHEMICAL	850	863	CHEMICALNOTIN
23628509	T22	CHEMICAL	981	994	CHEMICALNOTIN
23628509	T1	CHEMICAL	1147	1157	CHEMICALIN
23628509	T24	GENE-N	1185	1191	GENEIN
23628509	T2	CHEMICAL	1230	1240	CHEMICALIN
23628509	T3	CHEMICAL	1242	1252	CHEMICALIN
23628509	T4	CHEMICAL	1308	1318	CHEMICALIN
23628509	T25	GENE-N	1346	1352	GENEIN
23628509	T5	CHEMICAL	1457	1467	CHEMICALIN
23628509	T6	CHEMICAL	1487	1497	CHEMICALIN
23628509	T26	GENE-Y	1536	1542	GENEIN
23628509	T7	CHEMICAL	1594	1604	CHEMICALIN
23628509	T27	GENE-Y	1637	1643	GENEIN
23628509	T28	GENE-Y	1648	1654	GENEIN
23628509	T8	CHEMICAL	1675	1685	CHEMICALIN
23628509	T9	CHEMICAL	1769	1782	CHEMICALNOTIN
23628509	T10	CHEMICAL	1947	1960	CHEMICALNOTIN
23375813	T6	CHEMICAL	0	10	CHEMICALIN
23375813	T10	GENE-Y	21	27	GENEIN
23375813	T7	GENE-Y	85	91	GENEIN
23375813	T3	CHEMICAL	117	127	CHEMICALIN
23375813	T5	CHEMICAL	128	138	CHEMICALIN
23375813	T1	CHEMICAL	408	421	CHEMICALNOTIN
23375813	T2	CHEMICAL	426	439	CHEMICALNOTIN
23375813	T8	GENE-Y	523	532	GENENOTIN
23375813	T9	GENE-Y	634	643	GENENOTIN
23375813	T4	CHEMICAL	698	711	CHEMICALNOTIN
23538162	T30	GENE-Y	11	17	GENEIN
23538162	T31	GENE-N	18	24	GENEIN
23538162	T12	CHEMICAL	58	68	CHEMICALIN
23538162	T29	GENE-Y	88	94	GENEIN
23538162	T16	GENE-Y	156	165	GENENOTIN
23538162	T17	GENE-Y	167	176	GENENOTIN
23538162	T2	CHEMICAL	268	281	CHEMICALNOTIN
23538162	T3	CHEMICAL	283	296	CHEMICALNOTIN
23538162	T18	GENE-Y	485	494	GENENOTIN
23538162	T4	CHEMICAL	541	554	CHEMICALNOTIN
23538162	T5	CHEMICAL	583	593	CHEMICALIN
23538162	T19	GENE-Y	609	615	GENEIN
23538162	T20	GENE-Y	685	691	GENEIN
23538162	T6	CHEMICAL	738	751	CHEMICALNOTIN
23538162	T21	GENE-Y	846	852	GENEIN
23538162	T22	GENE-Y	854	860	GENEIN
23538162	T7	CHEMICAL	873	883	CHEMICALIN
23538162	T23	GENE-N	887	893	GENEIN
23538162	T8	CHEMICAL	904	914	CHEMICALIN
23538162	T24	GENE-Y	927	933	GENEIN
23538162	T10	CHEMICAL	945	955	CHEMICALIN
23538162	T11	CHEMICAL	1000	1010	CHEMICALIN
23538162	T25	GENE-Y	1029	1035	GENEIN
23538162	T26	GENE-Y	1092	1098	GENEIN
23538162	T27	GENE-N	1109	1115	GENEIN
23538162	T28	GENE-Y	1162	1168	GENEIN
23538162	T1	CHEMICAL	1316	1326	CHEMICALIN
23538162	T13	GENE-Y	1348	1354	GENEIN
23538162	T14	GENE-Y	1408	1414	GENEIN
23538162	T15	GENE-N	1415	1421	GENEIN
21272013	T16	GENE-Y	0	9	GENENOTIN
21272013	T1	CHEMICAL	265	275	CHEMICALIN
21272013	T2	CHEMICAL	277	287	CHEMICALIN
21272013	T3	CHEMICAL	293	303	CHEMICALIN
21272013	T4	CHEMICAL	305	315	CHEMICALIN
21272013	T5	CHEMICAL	365	378	CHEMICALNOTIN
21272013	T11	GENE-Y	448	454	GENEIN
21272013	T6	CHEMICAL	488	501	CHEMICALNOTIN
21272013	T12	GENE-Y	511	517	GENEIN
21272013	T13	GENE-Y	541	547	GENEIN
21272013	T7	CHEMICAL	564	574	CHEMICALIN
21272013	T8	CHEMICAL	579	589	CHEMICALIN
21272013	T14	GENE-Y	638	647	GENENOTIN
21272013	T15	GENE-Y	847	856	GENENOTIN
21272013	T9	CHEMICAL	1019	1032	CHEMICALNOTIN
21272013	T10	CHEMICAL	1037	1050	CHEMICALNOTIN
23142507	T24	GENE-Y	0	9	GENENOTIN
23142507	T25	GENE-Y	11	20	GENENOTIN
23142507	T26	GENE-N	45	54	GENENOTIN
23142507	T13	GENE-Y	98	107	GENENOTIN
23142507	T16	GENE-Y	109	118	GENENOTIN
23142507	T18	GENE-N	125	134	GENENOTIN
23142507	T15	GENE-Y	198	207	GENENOTIN
23142507	T17	GENE-N	270	279	GENENOTIN
23142507	T1	CHEMICAL	446	456	CHEMICALIN
23142507	T19	GENE-Y	469	475	GENEIN
23142507	T2	CHEMICAL	541	551	CHEMICALIN
23142507	T20	GENE-Y	669	678	GENENOTIN
23142507	T21	GENE-N	775	784	GENENOTIN
23142507	T22	GENE-N	786	795	GENENOTIN
23142507	T23	GENE-Y	818	824	GENEIN
23142507	T3	CHEMICAL	872	882	CHEMICALIN
23142507	T4	CHEMICAL	885	895	CHEMICALIN
23142507	T5	CHEMICAL	904	914	CHEMICALIN
23142507	T6	CHEMICAL	917	927	CHEMICALIN
23142507	T7	CHEMICAL	940	950	CHEMICALIN
23142507	T8	CHEMICAL	953	963	CHEMICALIN
23142507	T9	CHEMICAL	1048	1061	CHEMICALNOTIN
23142507	T10	CHEMICAL	1064	1077	CHEMICALNOTIN
23142507	T11	CHEMICAL	1092	1105	CHEMICALNOTIN
23142507	T12	CHEMICAL	1108	1121	CHEMICALNOTIN
23142507	T14	GENE-N	1237	1246	GENENOTIN
22989705	T23	CHEMICAL	0	13	CHEMICALNOTIN
22989705	T24	CHEMICAL	31	44	CHEMICALNOTIN
22989705	T1	CHEMICAL	163	176	CHEMICALNOTIN
22989705	T12	CHEMICAL	334	347	CHEMICALNOTIN
22989705	T13	CHEMICAL	362	375	CHEMICALNOTIN
22989705	T14	CHEMICAL	529	542	CHEMICALNOTIN
22989705	T15	CHEMICAL	583	596	CHEMICALNOTIN
22989705	T16	CHEMICAL	598	611	CHEMICALNOTIN
22989705	T17	CHEMICAL	613	626	CHEMICALNOTIN
22989705	T27	GENE-Y	641	650	GENENOTIN
22989705	T28	GENE-Y	652	661	GENENOTIN
22989705	T18	CHEMICAL	739	752	CHEMICALNOTIN
22989705	T19	CHEMICAL	906	916	CHEMICALIN
22989705	T20	CHEMICAL	972	985	CHEMICALNOTIN
22989705	T21	CHEMICAL	987	1000	CHEMICALNOTIN
22989705	T29	GENE-Y	1003	1009	GENEIN
22989705	T30	GENE-Y	1011	1017	GENEIN
22989705	T31	GENE-N	1020	1026	GENEIN
22989705	T32	GENE-N	1028	1034	GENEIN
22989705	T22	CHEMICAL	1056	1066	CHEMICALIN
22989705	T2	CHEMICAL	1114	1127	CHEMICALNOTIN
22989705	T3	CHEMICAL	1129	1142	CHEMICALNOTIN
22989705	T25	GENE-Y	1156	1165	GENENOTIN
22989705	T4	CHEMICAL	1243	1256	CHEMICALNOTIN
22989705	T5	CHEMICAL	1258	1271	CHEMICALNOTIN
22989705	T6	CHEMICAL	1313	1326	CHEMICALNOTIN
22989705	T7	CHEMICAL	1396	1409	CHEMICALNOTIN
22989705	T8	CHEMICAL	1473	1483	CHEMICALIN
22989705	T9	CHEMICAL	1502	1515	CHEMICALNOTIN
22989705	T26	GENE-Y	1569	1575	GENEIN
22989705	T10	CHEMICAL	1624	1637	CHEMICALNOTIN
22989705	T11	CHEMICAL	1704	1717	CHEMICALNOTIN
16686685	T12	CHEMICAL	128	141	CHEMICALNOTIN
16686685	T13	CHEMICAL	459	472	CHEMICALNOTIN
16686685	T14	CHEMICAL	489	502	CHEMICALNOTIN
16686685	T15	CHEMICAL	588	601	CHEMICALNOTIN
16686685	T16	CHEMICAL	603	616	CHEMICALNOTIN
16686685	T17	CHEMICAL	622	635	CHEMICALNOTIN
16686685	T18	CHEMICAL	1064	1077	CHEMICALNOTIN
16686685	T19	CHEMICAL	1085	1098	CHEMICALNOTIN
16686685	T20	CHEMICAL	1100	1113	CHEMICALNOTIN
16686685	T21	CHEMICAL	1119	1129	CHEMICALIN
16686685	T25	GENE-N	1145	1151	GENEIN
16686685	T22	GENE-N	1348	1357	GENENOTIN
16686685	T2	CHEMICAL	1392	1405	CHEMICALNOTIN
16686685	T23	GENE-N	1436	1442	GENEIN
16686685	T4	CHEMICAL	1459	1469	CHEMICALIN
16686685	T5	CHEMICAL	1474	1484	CHEMICALIN
16686685	T6	CHEMICAL	1597	1610	CHEMICALNOTIN
16686685	T7	CHEMICAL	1622	1635	CHEMICALNOTIN
16686685	T24	GENE-Y	1696	1705	GENENOTIN
16686685	T8	CHEMICAL	1758	1771	CHEMICALNOTIN
16686685	T9	CHEMICAL	1773	1786	CHEMICALNOTIN
16686685	T10	CHEMICAL	1792	1805	CHEMICALNOTIN
16686685	T11	CHEMICAL	1873	1886	CHEMICALNOTIN
22972179	T30	GENE-N	62	71	GENENOTIN
22972179	T29	GENE-N	127	136	GENENOTIN
22972179	T18	GENE-N	354	363	GENENOTIN
22972179	T19	GENE-N	365	374	GENENOTIN
22972179	T2	CHEMICAL	390	403	CHEMICALNOTIN
22972179	T20	GENE-N	433	442	GENENOTIN
22972179	T21	GENE-N	444	453	GENENOTIN
22972179	T22	GENE-N	528	534	GENEIN
22972179	T4	CHEMICAL	538	548	CHEMICALIN
22972179	T5	CHEMICAL	658	668	CHEMICALIN
22972179	T23	GENE-N	806	815	GENENOTIN
22972179	T24	GENE-Y	870	879	GENENOTIN
22972179	T25	GENE-Y	884	893	GENENOTIN
22972179	T26	GENE-Y	895	904	GENENOTIN
22972179	T27	GENE-Y	943	949	GENEIN
22972179	T6	CHEMICAL	991	1001	CHEMICALIN
22972179	T7	CHEMICAL	1012	1022	CHEMICALIN
22972179	T28	GENE-Y	1052	1058	GENEIN
22972179	T8	GENE-Y	1060	1066	GENEIN
22972179	T9	GENE-N	1071	1077	GENEIN
22972179	T10	GENE-Y	1127	1133	GENEIN
22972179	T11	GENE-Y	1143	1149	GENEIN
22972179	T12	GENE-N	1165	1174	GENENOTIN
22972179	T13	GENE-Y	1234	1243	GENENOTIN
22972179	T14	GENE-N	1271	1280	GENENOTIN
22972179	T15	GENE-N	1295	1304	GENENOTIN
22972179	T1	CHEMICAL	1357	1370	CHEMICALNOTIN
22972179	T16	GENE-N	1454	1463	GENENOTIN
22972179	T17	GENE-N	1549	1558	GENENOTIN
23570914	T22	GENE-Y	15	24	GENENOTIN
23570914	T23	GENE-N	29	38	GENENOTIN
23570914	T10	CHEMICAL	54	67	CHEMICALNOTIN
23570914	T14	GENE-Y	342	351	GENENOTIN
23570914	T15	GENE-Y	353	362	GENENOTIN
23570914	T3	CHEMICAL	462	472	CHEMICALIN
23570914	T16	GENE-N	508	514	GENEIN
23570914	T17	GENE-N	558	564	GENEIN
23570914	T18	GENE-N	634	643	GENENOTIN
23570914	T19	GENE-N	645	654	GENENOTIN
23570914	T5	CHEMICAL	669	682	CHEMICALNOTIN
23570914	T6	CHEMICAL	687	700	CHEMICALNOTIN
23570914	T7	CHEMICAL	751	761	CHEMICALIN
23570914	T20	GENE-Y	773	779	GENEIN
23570914	T21	GENE-N	795	801	GENEIN
23570914	T8	CHEMICAL	852	865	CHEMICALNOTIN
23570914	T9	CHEMICAL	997	1007	CHEMICALIN
23570914	T11	GENE-Y	1057	1063	GENEIN
23570914	T12	GENE-Y	1147	1153	GENEIN
23570914	T1	CHEMICAL	1165	1175	CHEMICALIN
23570914	T2	CHEMICAL	1205	1218	CHEMICALNOTIN
23570914	T13	GENE-N	1256	1265	GENENOTIN
15953344	T23	GENE-N	0	9	GENENOTIN
15953344	T11	GENE-N	80	86	GENEIN
15953344	T14	GENE-N	88	94	GENEIN
15953344	T2	CHEMICAL	161	171	CHEMICALIN
15953344	T4	CHEMICAL	180	190	CHEMICALIN
15953344	T6	CHEMICAL	192	202	CHEMICALIN
15953344	T7	CHEMICAL	215	225	CHEMICALIN
15953344	T13	GENE-N	345	354	GENENOTIN
15953344	T15	GENE-Y	426	435	GENENOTIN
15953344	T16	GENE-Y	437	446	GENENOTIN
15953344	T17	GENE-Y	451	460	GENENOTIN
15953344	T18	GENE-Y	601	610	GENENOTIN
15953344	T19	GENE-Y	705	714	GENENOTIN
15953344	T20	GENE-N	803	812	GENENOTIN
15953344	T21	GENE-Y	816	825	GENENOTIN
15953344	T22	GENE-Y	850	856	GENEIN
15953344	T9	CHEMICAL	940	950	CHEMICALIN
15953344	T12	GENE-N	1117	1126	GENENOTIN
15953344	T3	CHEMICAL	1231	1244	CHEMICALNOTIN
15953344	T5	CHEMICAL	1404	1417	CHEMICALNOTIN
1386491	T17	GENE-N	17	23	GENEIN
1386491	T9	CHEMICAL	36	46	CHEMICALIN
1386491	T1	CHEMICAL	77	87	CHEMICALIN
1386491	T13	GENE-Y	127	133	GENEIN
1386491	T15	GENE-Y	134	140	GENEIN
1386491	T10	GENE-Y	167	176	GENENOTIN
1386491	T11	GENE-Y	178	187	GENENOTIN
1386491	T3	CHEMICAL	268	281	CHEMICALNOTIN
1386491	T4	CHEMICAL	457	467	CHEMICALIN
1386491	T12	GENE-Y	493	499	GENEIN
1386491	T5	CHEMICAL	519	532	CHEMICALNOTIN
1386491	T14	GENE-Y	635	644	GENENOTIN
1386491	T6	CHEMICAL	669	682	CHEMICALNOTIN
1386491	T7	CHEMICAL	915	925	CHEMICALIN
1386491	T16	GENE-Y	964	970	GENEIN
1386491	T8	CHEMICAL	994	1007	CHEMICALNOTIN
1386491	T2	CHEMICAL	1096	1109	CHEMICALNOTIN
1975995	T8	CHEMICAL	0	13	CHEMICALNOTIN
1975995	T4	CHEMICAL	153	163	CHEMICALIN
1975995	T9	GENE-Y	187	193	GENEIN
1975995	T3	CHEMICAL	474	487	CHEMICALNOTIN
1975995	T5	CHEMICAL	639	652	CHEMICALNOTIN
1975995	T6	CHEMICAL	727	740	CHEMICALNOTIN
1975995	T7	CHEMICAL	745	758	CHEMICALNOTIN
1975995	T1	CHEMICAL	1181	1194	CHEMICALNOTIN
1975995	T2	CHEMICAL	1449	1462	CHEMICALNOTIN
23238103	T13	CHEMICAL	59	72	CHEMICALNOTIN
23238103	T1	CHEMICAL	154	167	CHEMICALNOTIN
23238103	T17	GENE-N	447	456	GENENOTIN
23238103	T18	GENE-N	458	467	GENENOTIN
23238103	T19	GENE-Y	590	599	GENENOTIN
23238103	T20	GENE-N	633	642	GENENOTIN
23238103	T21	GENE-Y	644	653	GENENOTIN
23238103	T22	GENE-Y	655	664	GENENOTIN
23238103	T9	CHEMICAL	667	677	CHEMICALIN
23238103	T23	GENE-Y	686	692	GENEIN
23238103	T24	GENE-Y	694	700	GENEIN
23238103	T25	GENE-Y	706	712	GENEIN
23238103	T26	GENE-Y	714	720	GENEIN
23238103	T10	CHEMICAL	789	802	CHEMICALNOTIN
23238103	T11	CHEMICAL	804	817	CHEMICALNOTIN
23238103	T12	CHEMICAL	822	835	CHEMICALNOTIN
23238103	T14	GENE-Y	1212	1221	GENENOTIN
23238103	T2	CHEMICAL	1352	1365	CHEMICALNOTIN
23238103	T3	CHEMICAL	1370	1383	CHEMICALNOTIN
23238103	T15	GENE-Y	1489	1498	GENENOTIN
23238103	T16	GENE-Y	1639	1648	GENENOTIN
23238103	T4	CHEMICAL	1736	1749	CHEMICALNOTIN
23357629	T14	CHEMICAL	78	91	CHEMICALNOTIN
23357629	T15	CHEMICAL	104	117	CHEMICALNOTIN
23357629	T1	CHEMICAL	137	150	CHEMICALNOTIN
23357629	T8	CHEMICAL	163	176	CHEMICALNOTIN
23357629	T13	CHEMICAL	216	229	CHEMICALNOTIN
23357629	T2	CHEMICAL	292	305	CHEMICALNOTIN
23357629	T3	CHEMICAL	306	319	CHEMICALNOTIN
23357629	T4	CHEMICAL	326	339	CHEMICALNOTIN
23357629	T5	CHEMICAL	340	353	CHEMICALNOTIN
23357629	T6	CHEMICAL	363	376	CHEMICALNOTIN
23357629	T7	CHEMICAL	377	390	CHEMICALNOTIN
23357629	T16	GENE-N	472	481	GENENOTIN
23357629	T9	CHEMICAL	552	565	CHEMICALNOTIN
23357629	T17	GENE-Y	665	674	GENENOTIN
23357629	T18	GENE-Y	679	688	GENENOTIN
23357629	T19	GENE-Y	746	755	GENENOTIN
23357629	T10	CHEMICAL	967	977	CHEMICALIN
23357629	T11	CHEMICAL	982	992	CHEMICALIN
23357629	T12	CHEMICAL	994	1004	CHEMICALIN
23357629	T20	GENE-Y	1073	1079	GENEIN
10207608	T29	GENE-Y	0	6	GENEIN
10207608	T14	CHEMICAL	18	28	CHEMICALIN
10207608	T15	CHEMICAL	33	43	CHEMICALIN
10207608	T30	GENE-Y	55	61	GENEIN
10207608	T31	GENE-Y	63	69	GENEIN
10207608	T16	GENE-Y	113	122	GENENOTIN
10207608	T19	GENE-Y	124	133	GENENOTIN
10207608	T26	GENE-N	191	200	GENENOTIN
10207608	T18	GENE-Y	293	299	GENEIN
10207608	T1	CHEMICAL	311	321	CHEMICALIN
10207608	T2	CHEMICAL	323	333	CHEMICALIN
10207608	T3	CHEMICAL	339	349	CHEMICALIN
10207608	T4	CHEMICAL	351	361	CHEMICALIN
10207608	T20	GENE-Y	366	372	GENEIN
10207608	T21	GENE-Y	374	380	GENEIN
10207608	T5	CHEMICAL	466	476	CHEMICALIN
10207608	T6	CHEMICAL	481	491	CHEMICALIN
10207608	T7	CHEMICAL	503	513	CHEMICALIN
10207608	T22	GENE-Y	537	543	GENEIN
10207608	T23	GENE-Y	611	617	GENEIN
10207608	T8	CHEMICAL	653	663	CHEMICALIN
10207608	T9	CHEMICAL	678	688	CHEMICALIN
10207608	T24	GENE-Y	743	749	GENEIN
10207608	T25	GENE-Y	801	807	GENEIN
10207608	T10	CHEMICAL	890	900	CHEMICALIN
10207608	T11	CHEMICAL	915	925	CHEMICALIN
10207608	T27	GENE-Y	972	978	GENEIN
10207608	T12	CHEMICAL	990	1000	CHEMICALIN
10207608	T13	CHEMICAL	1005	1015	CHEMICALIN
10207608	T28	GENE-Y	1041	1047	GENEIN
10207608	T17	GENE-Y	1190	1199	GENENOTIN
9079657	T43	GENE-N	37	46	GENENOTIN
9079657	T44	GENE-N	47	56	GENENOTIN
9079657	T45	GENE-Y	60	69	GENENOTIN
9079657	T42	GENE-Y	97	106	GENENOTIN
9079657	T10	GENE-Y	119	128	GENENOTIN
9079657	T40	GENE-Y	197	206	GENENOTIN
9079657	T14	GENE-Y	208	217	GENENOTIN
9079657	T27	GENE-Y	287	296	GENENOTIN
9079657	T3	CHEMICAL	323	333	CHEMICALIN
9079657	T28	GENE-Y	334	340	GENEIN
9079657	T29	GENE-Y	378	387	GENENOTIN
9079657	T30	GENE-Y	450	459	GENENOTIN
9079657	T31	GENE-Y	487	496	GENENOTIN
9079657	T32	GENE-Y	565	574	GENENOTIN
9079657	T33	GENE-Y	578	584	GENEIN
9079657	T34	GENE-N	609	618	GENENOTIN
9079657	T35	GENE-N	619	628	GENENOTIN
9079657	T36	GENE-Y	639	648	GENENOTIN
9079657	T37	GENE-Y	661	670	GENENOTIN
9079657	T5	CHEMICAL	714	727	CHEMICALNOTIN
9079657	T38	GENE-Y	728	737	GENENOTIN
9079657	T39	GENE-Y	846	855	GENENOTIN
9079657	T41	GENE-N	902	911	GENENOTIN
9079657	T6	GENE-Y	993	1002	GENENOTIN
9079657	T7	GENE-N	1012	1021	GENENOTIN
9079657	T8	GENE-Y	1031	1040	GENENOTIN
9079657	T1	CHEMICAL	1071	1084	CHEMICALNOTIN
9079657	T9	GENE-Y	1085	1094	GENENOTIN
9079657	T11	GENE-Y	1108	1117	GENENOTIN
9079657	T12	GENE-Y	1179	1188	GENENOTIN
9079657	T13	GENE-Y	1199	1208	GENENOTIN
9079657	T15	GENE-Y	1258	1267	GENENOTIN
9079657	T16	GENE-Y	1319	1328	GENENOTIN
9079657	T17	GENE-Y	1374	1383	GENENOTIN
9079657	T18	GENE-N	1493	1502	GENENOTIN
9079657	T2	CHEMICAL	1541	1554	CHEMICALNOTIN
9079657	T19	GENE-Y	1555	1564	GENENOTIN
9079657	T20	GENE-Y	1628	1637	GENENOTIN
9079657	T21	GENE-N	1679	1688	GENENOTIN
9079657	T22	GENE-N	1718	1727	GENENOTIN
9079657	T23	GENE-N	1728	1737	GENENOTIN
9079657	T24	GENE-Y	1741	1750	GENENOTIN
9079657	T25	GENE-Y	1783	1792	GENENOTIN
9079657	T26	GENE-Y	1935	1944	GENENOTIN
18559268	T7	CHEMICAL	16	26	CHEMICALIN
18559268	T13	GENE-N	38	44	GENEIN
18559268	T6	CHEMICAL	132	142	CHEMICALIN
18559268	T8	GENE-N	148	154	GENEIN
18559268	T3	CHEMICAL	199	209	CHEMICALIN
